id,artist,album,name,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
5u1n1kITHCxxp8twBcZxWy,Justin Bieber,Holy,Holy (feat. Chance The Rapper),212093,0.673,0.196,0.704,0,0.0898,0.372,-8.056,0.36,86.919,6,4,Calm
09PGubKAMryhOWv1LHpCYz,Lauv,~how i'm feeling~,"fuck, i'm lonely (with Anne-Marie)",198973,0.806,0.482,0.558,0,0.0618,0.678,-6.46,0.0683,95.016,9,4,Calm
1Srt81FTalOhRw7t7l8Yh8,Lauv,~how i'm feeling~,Tattoos Together,186613,0.862,0.00575,0.4,7.49E-06,0.123,0.596,-7.486,0.0736,122.963,4,4,Calm
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Fine Line,Adore You,207133,0.676,0.0237,0.771,7.00E-06,0.102,0.569,-3.675,0.0483,99.048,8,4,Calm
2bS9K5e7yfggeBtDaJ4x9C,BLAEKER,More Of My Life,More Of My Life,193661,0.725,0.115,0.806,0,0.0951,0.531,-5.501,0.0442,140.058,0,4,Calm
6vLwsGft7DnZixQVgFlKgU,Bangers Only,"Bangers Only, Vol. 1",Circles,178285,0.751,0.165,0.667,0,0.137,0.424,-6.229,0.0414,140.03,10,4,Calm
7Dx9Z6Aon1qPS2N0rHSWTe,Ariana Grande,Positions,just like magic,149900,0.719,0.08,0.607,0,0.125,0.464,-5.156,0.165,128.006,8,4,Calm
1iQDltZqI7BXnHrFy4Qo1k,SHAED,Trampoline (with ZAYN),Trampoline (with ZAYN),184280,0.619,0.56,0.459,0,0.137,0.498,-5.782,0.0334,126.803,7,4,Calm
6yIHGmQLJxWAUZ1ZkENemN,Haley Reinhart,Better,Can't Help Falling in Love,173174,0.41,0.947,0.0485,0,0.108,0.247,-13.918,0.038,137.97,0,4,Calm
2Z8yfpFX0ZMavHkcIeHiO1,Shawn Mendes,Monster,Monster (Shawn Mendes & Justin Bieber),178994,0.652,0.0676,0.383,0,0.0828,0.549,-7.076,0.0516,145.765,2,4,Calm
0BnF8gcEILVfPbe46GQlSB,Nick Jonas,Last Year Was Complicated,Close,234213,0.653,0.253,0.623,0,0.144,0.401,-5.273,0.082,123.999,6,4,Calm
7hDVYcQq6MxkdJGweuCtl9,Billie Eilish,dont smile at me,ocean eyes,200379,0.511,0.816,0.363,0.0317,0.084,0.169,-7.65,0.041,144.892,4,4,Calm
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Fine Line,Watermelon Sugar,174000,0.548,0.122,0.816,0,0.335,0.557,-4.209,0.0465,95.39,0,4,Calm
1VsWQwQnIaSvZxzJsmLIvi,Jules Brave,If You Ever Left Me,If You Ever Left Me,166635,0.644,0.0344,0.575,7.37E-05,0.12,0.44,-5.964,0.0516,130.115,5,4,Calm
04F42oEuKrRComYJfJuyVR,Claire Rosinkranz,Backyard Boy (Stripped),Backyard Boy,129240,0.817,0.323,0.635,0,0.0738,0.454,-7.246,0.163,138.015,5,4,Calm
6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,telepatía,160191,0.653,0.112,0.524,0,0.203,0.553,-9.016,0.0502,83.97,11,4,Calm
2MJz8BxxMsERULatmBikDH,Pink Sweat$,PINK PLANET,At My Worst,170344,0.813,0.777,0.415,0,0.131,0.667,-5.926,0.0349,91.921,0,4,Calm
2H7PHVdQ3mXqEHXcvclTB0,1999,1999,Prince,379266,0.866,0.137,0.73,0,0.0843,0.625,-8.201,0.0767,118.523,5,4,Happy
4HIwL9ii9CcXpTOTzMq0MP,23,23,Blonde Redhead,318800,0.381,0.0189,0.832,0.196,0.153,0.166,-5.069,0.0492,120.255,8,4,Sad
5GZEeowhvSieFDiR8fQ2im,9 Crimes,9,Damien Rice,217946,0.346,0.913,0.139,7.73E-05,0.0934,0.116,-15.326,0.0321,136.168,0,4,Sad
6HA97v4wEGQ5TUClRM0XLc,99 Luftballons,99 Luftballons,Nena,233000,0.466,0.089,0.438,5.62E-06,0.113,0.587,-12.858,0.0608,193.1,4,4,Happy
47IWLfIKOKhFnz1FUEUIkE,A Boy Brushed Red Living In Black And White,They're Only Chasing Safety,Underoath,268000,0.419,0.00171,0.932,0,0.137,0.445,-3.604,0.106,169.881,1,4,Energetic
67DOFCrkcQaLp5yhzF8Y8N,A Burden to Bear,A Burden to Bear,Emmanuelle Rimbaud,129410,0.394,0.995,0.0475,0.955,0.105,0.172,-26.432,0.072,71.241,6,5,Calm
79NmiFAgcXUIVDGfCWDdWF,A La Plage,A La Plage,Ron Adelaar,141888,0.504,0.994,0.0584,0.956,0.115,0.553,-20.461,0.0516,134.209,5,4,Calm
4l2hnfUx0esSbITQa7iJt0,A Little Less Conversation - JXL Radio Edit Remix,Elvis 75 - Good Rockin' Tonight,Elvis Presley,211173,0.586,0.000155,0.935,0.277,0.159,0.58,-9.386,0.0482,114.997,4,4,Happy
5rAxhWcgFng3s570sGO2F8,A Place for My Head,Hybrid Theory (Bonus Edition),Linkin Park,184640,0.603,0.0144,0.908,0,0.671,0.457,-5.254,0.184,133.063,11,4,Energetic
6QxTWEvzcJljVZaeTzuHF1,ATTACK,A Beautiful Lie + 30 Seconds To Mars,Thirty Seconds To Mars,189200,0.331,0.00344,0.876,0.000835,0.732,0.299,-1.894,0.0603,175.009,5,4,Energetic
1RvDsjCBDTES3lPiEGNNMY,Adagio For Strings,Adagio For Strings,Lucas & Steve,197189,0.349,0.000877,0.793,0.431,0.22,0.0398,-6.748,0.0677,127.139,10,4,Energetic
6w0vhPaZBYjhrDobs3QE14,Adjustments,Adjustments,Josie Mehlin,182000,0.532,0.974,0.541,0.864,0.228,0.329,-11.932,0.0283,136.063,0,4,Calm
3TNNGjgOQ7O8vwAlvlD9Fg,Adrift,Adrift,Cooper Sams,158117,0.382,0.497,0.333,0.918,0.106,0.0486,-15.573,0.0367,84.974,7,4,Calm
0P44AUPRzaIAHNWquN0fGR,Afraid of Heights,Afraid of Heights,Billy Talent,225680,0.543,0.000168,0.991,1.31E-05,0.374,0.766,-2.78,0.0668,150.031,9,4,Energetic
2374M0fQpWi3dLnB54qaLX,Africa,Toto IV,TOTO,295893,0.671,0.257,0.373,7.95E-05,0.0481,0.732,-18.064,0.0323,92.717,9,4,Happy
2XBc2jWnvPqNO2LebVtLaY,After The Rain,After The Rain,Comet Blue,116625,0.456,0.993,0.0337,0.948,0.126,0.3,-26.87,0.0334,97.199,0,4,Calm
4QdwsME04RG25KPHcPYoox,Afterlife,Avenged Sevenfold,Avenged Sevenfold,351560,0.492,0.000444,0.95,6.22E-05,0.22,0.391,-4.195,0.076,110.027,2,4,Energetic
0PqJ7LSknltqqMNqPDClNA,Algo Rhythm,Temporär Musik 1-13,One Sentence. Supervisor,210626,0.402,1.19E-05,0.75,0.959,0.122,0.58,-7.358,0.0293,149.941,2,4,Sad
55CenVQ4alvDJ1PS8aYB0m,Alison,Souvlaki,Slowdive,231893,0.279,0.00957,0.423,0.837,0.128,0.291,-12.06,0.038,101.571,4,4,Sad
2rPJcL8gQauA2nBdRyNZZL,Alive,Alive,Paris Blohm,180468,0.494,0.00248,0.847,0,0.0502,0.148,-3.996,0.0537,129.909,0,4,Energetic
1XczdQt6RKNkEQfPqUsi3q,All I Want,The Kodaline EP,Kodaline,306600,0.189,0.113,0.427,0.0923,0.058,0.158,-9.08,0.0449,187.212,0,3,Sad
4ZQdynvfiayhdoq5lcuCQ1,All Mirrors,All Mirrors,Angel Olsen,282026,0.429,0.00299,0.689,0.00193,0.152,0.23,-7.38,0.0379,105.04,7,4,Sad
6hZkQjIQBY7HAj4nzLUvdx,All These Things I Hate (Revolve Around Me),The Poison,Bullet For My Valentine,225440,0.488,0.0303,0.879,0,0.288,0.483,-3.505,0.0514,94.003,6,3,Energetic
17Nk1aji6gd26vabky7fMi,All in the Suit That You Wear,Thank You,Stone Temple Pilots,219573,0.429,1.94E-05,0.982,0.0185,0.312,0.583,-2.962,0.0617,122.881,2,4,Energetic
3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,269560,0.422,0.922,0.264,0,0.132,0.331,-7.064,0.0322,119.93,8,4,Sad
15bAMg00o4VdWmQrlkbfG3,All or Nothing (feat. Axel Ehnström) - Deluxe Mix,Less is More (Deluxe),Lost Frequencies,170458,0.737,0.226,0.816,0.453,0.621,0.533,-9.22,0.0411,124.014,4,4,Happy
7kpa6MWRrPaF3b6C0DgioK,Always,Back Into Your System,Saliva,231200,0.363,0.0122,0.906,0,0.172,0.371,-4.415,0.0615,181.964,1,4,Energetic
0suQ6B8Bsp0tFuCXx652Az,Ambre,Wintermusik,Nils Frahm,227639,0.391,0.992,0.0576,0.947,0.117,0.359,-25.585,0.0342,145.569,10,3,Calm
4OWZLr2sLv7ueKPHV7JRNP,Anaviosi,Anaviosi,Alexi Musnitsky,174244,0.391,0.995,0.0121,0.946,0.0959,0.118,-24.588,0.0852,68.128,1,4,Calm
6x6XKEUcCJGUACD4Xh7KuP,Anchor,Anchor,Novo Amor,256282,0.486,0.755,0.356,0.861,0.0986,0.111,-13.649,0.0318,117.141,9,4,Sad
0L6lVIgGqVHnmR3BIy8GHa,Andromeda,Andromeda,Weyes Blood,280186,0.463,0.367,0.462,0.0012,0.356,0.189,-7.94,0.0272,131.273,1,4,Sad
5hXTMmVXz1Ablgu34BkTz1,Angel's Song,Angel's Song,Arlo Parks,197243,0.693,0.894,0.195,0.0325,0.126,0.315,-15.278,0.0446,116.725,11,4,Sad
6H0wgcQCOuLYqDuNhMW8KL,Angry Chair,The Essential Alice In Chains,Alice In Chains,288400,0.313,0.0642,0.973,1.22E-06,0.0581,0.118,-3.855,0.109,107.3,8,4,Energetic
1SSAvErVyid5OXzmtGZKkg,Anthem,Anthem,EDX,158483,0.664,0.00152,0.86,0.894,0.197,0.249,-4.505,0.0345,121.991,7,4,Happy
4sPJgy0CksvmXp9jC0W4gv,Anthem of Our Dying Day,Page Avenue (US Non-PA Version),Story Of The Year,216026,0.388,0.0211,0.8,0,0.212,0.357,-6.33,0.0783,194.744,9,3,Energetic
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Get Born,Jet,213800,0.613,0.00148,0.953,0.000582,0.152,0.537,-3.435,0.0855,105.046,2,4,Happy
72qlZsoVPpyFxVjL6GUuYI,As I Sleep (feat. Charlee),As I Sleep (feat. Charlee),Tobtok,193471,0.694,0.0195,0.824,0.0426,0.327,0.202,-6.306,0.161,123.014,8,4,Energetic
2lJa0SY7vZpvJ7QDFanOuZ,Ashes to Ashes,Ashes to Ashes,Warpaint,310226,0.696,0.186,0.871,0.0282,0.173,0.8,-6.482,0.0357,118.938,1,4,Sad
6WdO6Ds95sLALCqCOfbDQh,Atlavík,Varða,Hugar,155733,0.535,0.867,0.147,0.797,0.0825,0.238,-25.141,0.0382,126.823,2,4,Calm
42BtxDRqFTbE6Jb6rd9QOZ,Auburn Sky,Auburn Sky,Toledo Rains,162829,0.265,0.906,0.035,0.89,0.0932,0.0651,-26.502,0.0359,132.972,4,4,Calm
00ZtJgQax06A96l8sMcmlB,Awaken,Awaken,William Duhamel,129936,0.346,0.929,0.0943,0.918,0.102,0.109,-13.632,0.0362,127.006,2,3,Calm
4wzaTdhmBgpch7IXu3CskA,Away From Me,Life On Display,Puddle Of Mudd,238466,0.396,0.00061,0.93,0,0.168,0.195,-2.939,0.1,154.777,8,4,Energetic
78W8wiUIlQ2SnWY9TVowKZ,Back Where I Belong (feat. Avicii),Back Where I Belong (feat. Avicii),Otto Knows,174202,0.497,0.0306,0.865,0.0679,0.443,0.595,-3.19,0.0644,125.96,0,4,Energetic
6MrVWgw16iHBGRntjRkGQq,Back+,Back+,Ton Snijders,198746,0.383,0.993,0.0197,0.944,0.121,0.113,-28.192,0.0528,67.555,7,3,Calm
1qUaWLUot3Iik95S09cdSZ,Bad Feeling,Bad Feeling,Muzz,157930,0.512,0.351,0.352,0.74,0.106,0.275,-9.093,0.0354,82.943,5,4,Sad
7vCuaxRIKElwgjSAo5REkw,Bad Kingdom,Gold,May,193220,0.401,0.934,0.199,0.0064,0.112,0.0744,-14.409,0.0355,118.351,9,4,Sad
2KSCegx6TosQQEgmhJKNQa,Bad Timing,Bad Timing,Arlo Day,254886,0.471,0.689,0.289,0.000535,0.0865,0.225,-9.784,0.0258,146.352,6,4,Sad
65w8nArxPq2EzOAhteymf0,Ballad of the Dying Man,Ballad of the Dying Man,Father John Misty,290736,0.399,0.848,0.443,0.000406,0.0899,0.265,-9.168,0.0272,139.643,5,4,Sad
6a9DN96EWRc56Lwl5YD7KL,Balloon,Balloon,YuMe,143212,0.408,0.987,0.00518,0.929,0.12,0.0381,-29.142,0.0355,72.291,5,3,Calm
6irNz2hSXvd2QJG0vXyBFR,Bat Country,City of Evil,Avenged Sevenfold,311813,0.541,0.000248,0.968,8.28E-06,0.423,0.505,-4.129,0.0396,125.04,0,4,Energetic
08qO8i2K0Hxl0h8PIncyuH,Bayybe 07,Bayybe,Bilo 503,114195,0.44,0.827,0.384,0.934,0.156,0.0912,-12.331,0.0453,127.938,7,4,Calm
0AG2l0IboWNSwjUkMr2Aq7,Be My Mistake,A Brief Inquiry Into Online Relationships,The 1975,256688,0.572,0.835,0.155,0.000137,0.0906,0.0949,-14.405,0.0344,109.923,6,3,Sad
2s25Z079T5KRzfqEQRMQQ4,Beautiful Life,Beautiful Life,Lost Frequencies,161463,0.732,0.127,0.52,0.0347,0.139,0.339,-6.684,0.0376,119.979,2,4,Happy
4zhRVs7eqgdroy5E3kKEs2,Beautiful Night,Burden Brothers EP,Burden Brothers,259529,0.531,0.000508,0.892,0.024,0.144,0.599,-4.54,0.0582,130.133,7,4,Energetic
199PI6mx1IFrDk8ZMtNTyX,Beekweide,Beekweide,Job Roggeveen,219215,0.321,0.984,0.11,0.963,0.115,0.173,-23.63,0.0345,73.914,8,4,Calm
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,215106,0.459,0.604,0.575,0,0.0885,0.183,-4.858,0.0573,111.881,3,4,Sad
3iJxloILmOu2NIRZ0OGyui,Bennie And The Jets - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration/ Super Deluxe Edition),Elton John,322548,0.666,0.251,0.668,5.77E-06,0.499,0.765,-7.961,0.0523,132.666,0,4,Happy
6MLHg35rlksBc5OBcdZvJi,Better Than Today,Better Than Today,Rhys Lewis,230353,0.387,0.736,0.234,0,0.084,0.408,-8.861,0.0373,78.65,0,4,Sad
4VywXu6umkIQ2OS0m1I79y,Better Together,In Between Dreams,Jack Johnson,207680,0.868,0.308,0.347,2.00E-05,0.11,0.659,-9.529,0.0536,110.059,5,4,Happy
0yBM8cOHjb6iiMI2eM8pIc,Betty,Betty,Wilson Trouvé,161750,0.171,0.89,0.185,0.94,0.101,0.264,-19.651,0.0348,142.694,9,4,Calm
6B2jQL05apmJlDZtPIxD3R,Billinghurst,Damon EP,Jeremy Olander,456585,0.769,0.0305,0.701,0.85,0.0929,0.168,-9.089,0.062,123.011,5,4,Energetic
6DzvC1VHpyTFfLBbAYBa7W,Bird,Writing of Blues and Yellows (Deluxe Version),Billie Marten,220640,0.235,0.988,0.187,0.00197,0.106,0.118,-12.754,0.0347,85.962,6,4,Sad
0e0hVla9NkILk2JWOwVCMW,Bison on the Plains,Bison on the Plains,Grandaddy,308800,0.476,0.285,0.522,0.0127,0.193,0.0973,-8.159,0.0281,133.874,9,4,Sad
7ESnexsnylx85YfT6ZiSun,Black Car,Black Car,Beach House,251160,0.407,0.344,0.549,0.901,0.111,0.32,-10.244,0.0293,77.473,9,4,Sad
6yTnvHRhUuuaoxy4dHzLGo,Blackout,Blackout,(Hed) P.E.,233266,0.548,0.00016,0.864,0.00262,0.0354,0.5,-6.258,0.0557,95.569,1,4,Energetic
3TSZpRzSEKL1dFfpd1JDoF,Blame,Blame,Manse,180937,0.612,0.619,0.68,0,0.0786,0.346,-4.925,0.0346,127.909,0,4,Energetic
1fMZR4DD2mE0iXginD9fOc,Blaster,Blaster,Marc Benjamin,159523,0.667,0.0326,0.857,0.464,0.27,0.301,-4.729,0.0468,125.946,2,4,Energetic
61XspFITuKmAlYdQacNCbF,Bleed American,Bleed American,Jimmy Eat World,181493,0.438,0.00842,0.938,1.08E-06,0.806,0.584,-5.611,0.094,160.212,6,4,Energetic
2pfkaHd8arhESSxyJAou6g,Bloodbuzz Ohio,Bloodbuzz Ohio,SOAK,279967,0.441,0.715,0.268,1.49E-06,0.11,0.057,-8.173,0.0308,140.073,6,4,Sad
5DP6ow4t5Mmfge0fMRhSJD,Bloom,Bloom,Hilder Sky,121069,0.249,0.945,0.129,0.839,0.17,0.253,-18.167,0.0324,70.59,4,5,Calm
7zNT9GE070fYjnhx6TFWnQ,Bloom Innocent,Bloom Innocent,Fink,416353,0.519,0.931,0.236,0.133,0.127,0.283,-18.378,0.0362,80.008,2,4,Sad
4nX11Rjdh7AuM8Ezb73m1R,Blow,Blow,Yves V,165000,0.603,0.0186,0.902,0.683,0.105,0.135,-5.979,0.0494,127.973,5,4,Happy
3wcaYUOKVSEbmmGB43YGqf,Body Rock,Body Rock,Bingo Players,158212,0.627,0.00919,0.944,0.00311,0.444,0.551,-4.459,0.344,126.078,5,4,Happy
5UaOg4eymp98fxKyx6SHmB,Boiler,Chocolate Starfish And The Hot Dog Flavored Water (Explicit Version),Limp Bizkit,420266,0.443,0.00393,0.722,0.0155,0.0373,0.167,-6.326,0.0865,111.324,6,4,Energetic
4CFlaEtdgeu4mFmnUApAyl,Bortom Träden,I Blomstertid,Erik Reno,260564,0.446,0.801,0.0586,0.85,0.0876,0.111,-26.416,0.0416,124.019,8,4,Calm
5OTdNMpl1EPr3tOLyyRIc3,Bottom Of The Sea,Bottom Of The Sea,Isaac Elton,242213,0.775,0.00681,0.66,0.171,0.22,0.425,-7.929,0.0444,126.022,0,4,Happy
1XZrMIHtCVJPqK29Mzm44G,Bottom of a Bottle,Shapeshifter,Smile Empty Soul,221826,0.537,0.00236,0.847,1.16E-06,0.0844,0.459,-5.208,0.0383,106.055,6,4,Energetic
1j45uvYWACNGDZ0jmKSTuP,Bouquet with Lilies,Bouquet with Lilies,La Acacia,216607,0.621,0.716,0.345,0.921,0.091,0.113,-12.106,0.0295,117.683,0,4,Calm
1rJ1xX2XBC8nesYapeO6Av,Break Stuff,Significant Other (Explicit),Limp Bizkit,166706,0.45,0.0108,0.877,0.000643,0.112,0.663,-6.676,0.156,108.501,8,4,Energetic
5q2hzGmdBeXEWuMOlOMOt2,Breathe,Breathe,Hans Voller,166194,0.612,0.99,0.037,0.947,0.108,0.103,-18.855,0.0408,113.008,11,3,Calm
7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Colour The Small One,Sia,272800,0.552,0.0364,0.643,0.74,0.105,0.212,-7.36,0.0327,120.012,0,4,Sad
5BegkNkGXa6TUobnxy5LFL,Brimful of Asha - Norman Cook Remix,Why Try Harder - Greatest Hits,Fatboy Slim,238933,0.663,0.18,0.957,0,0.348,0.937,-2.823,0.0584,125.678,11,4,Happy
4Of7rzpRpV1mWRbhp5rAqG,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,220492,0.736,0.946,0.308,0,0.186,0.361,-7.83,0.0677,111.202,4,4,Sad
4BggEwLhGfrbrl7JBhC8EC,Butterfly,The Gift Of Game,Crazy Town,216733,0.736,0.00132,0.811,0.000142,0.107,0.609,-4.17,0.081,103.502,9,4,Happy
7AQKjpzLGVBKvTDyoJ7YVK,Bye Bye Little House,Bye Bye Little House,Ella van der Woude,202405,0.31,0.985,0.0313,0.94,0.263,0.182,-23.55,0.0325,92.857,10,4,Calm
63rva3TBizr6x1Yp5uwKfD,California Dreamin',If You Can Believe Your Eyes And Ears,The Mamas & The Papas,157960,0.554,0.628,0.667,0,0.0486,0.597,-10.226,0.0342,112.749,1,4,Happy
44Co96UhNfnq258r2VybLE,Calm Wilderness,Calm Wilderness,Night Sounds,231723,0.186,0.886,0.271,0.961,0.141,0.0684,-17.149,0.0449,115.896,7,4,Calm
4CilIy3dA3P9Tq2NFqKEOX,Car Underwater,What To Do When You Are Dead,Armor For Sleep,228706,0.435,0.014,0.774,0,0.127,0.448,-5.052,0.0631,147.466,2,4,Energetic
6dB3Uad2TOaJcGKpM3zizO,Chariot,B-Sides and Rarities,Beach House,316507,0.374,0.663,0.426,0.607,0.0886,0.0902,-7.395,0.0315,102.174,10,4,Sad
2106G7MY2XnVyqij2bJVGH,Children Of Today,Children Of Today,Blasterjaxx,169384,0.507,0.00892,0.836,0.000598,0.485,0.333,-4.357,0.038,130.027,6,4,Energetic
4WiiRw2PHMNQE0ad6y6GdD,Chocolate,The 1975,The 1975,224673,0.614,0.000532,0.938,0,0.368,0.607,-4.461,0.0611,100.058,11,4,Happy
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,Toxicity,System Of A Down,210240,0.419,0.000278,0.934,0.0015,0.132,0.286,-3.908,0.12,127.288,7,4,Energetic
5OxyHotdy7y789r3UQcHAB,City Lights,City Lights,Marlies du Mosch,226266,0.341,0.983,0.0582,0.924,0.097,0.0514,-23.103,0.0472,83.05,8,4,Calm
18cST7DK31Ab2rTH1POP6A,Clap Your Hands,Clap Your Hands,Sia,238466,0.699,0.000532,0.87,0.0219,0.359,0.778,-4.925,0.0546,120.033,0,4,Happy
6u1ymcw9MTK9mPGy8XdvEb,Cleansing,Cleansing,Jacco Wynia,304217,0.18,0.956,0.0754,0.926,0.11,0.0366,-26.645,0.0346,71.675,9,4,Calm
7bKMZYXVYzGMvnHiRDCmjy,Clear Skies,Clear Skies,Dhyana Thomas,162085,0.421,0.94,0.136,0.89,0.113,0.0505,-23.521,0.0305,110.036,11,4,Calm
1LMVGL3030W3mGmRrd2hCm,Click Click Boom,Every Six Seconds,Saliva,252400,0.607,0.00259,0.935,0.000221,0.195,0.51,-2.918,0.0506,95.97,6,4,Energetic
2TFQPFUqRtgj1auq9b5PlR,Coda,Endeavour,Jakob Ahlbom,180614,0.351,0.93,0.24,0.904,0.101,0.0968,-15.363,0.034,79.919,9,3,Calm
7kpZ9isu48poYKpaAb0wiR,Cold Arms,Wilder Mind,Mumford & Sons,169906,0.431,0.815,0.144,1.10E-06,0.124,0.0491,-12.07,0.039,137.683,11,4,Sad
1q3AoLCoawd8Gpm9wP7sHi,Cold Nights,Cold Nights,Camo Columbo,189813,0.941,0.321,0.421,9.34E-05,0.0967,0.787,-7.918,0.0583,107.011,11,4,Sad
6chZg1OMXz9VN3MQCr4cNf,Cold as Stone (feat. Charlotte Lawrence) - Lipless Remix,Cold as Stone (Remixes) (feat. Charlotte Lawrence),Kaskade,228666,0.619,0.237,0.663,0,0.111,0.142,-6.937,0.0366,123.93,7,4,Energetic
2dVvMXDWBY0U7VjCjOjVH9,Colgando,Siesta,Barulinho,268800,0.567,0.948,0.39,0.966,0.0802,0.133,-13.701,0.0301,99.997,0,4,Calm
3jP962JoLAn9p4wCDdx4My,Collapse Into Light,Collapse Into Light,Evin Iris,179500,0.305,0.933,0.229,0.904,0.104,0.0562,-18.329,0.0334,121.599,1,4,Calm
5uzNa0SBGOe5pPnstWHMCt,Come On Eileen,Too Rye Ay (Deluxe Edition),Dexys Midnight Runners,273720,0.466,0.413,0.615,0,0.343,0.812,-9.102,0.0492,108.016,0,4,Happy
0Yb5Kfpf3boElZNa61wPdJ,Come Out And Play (Keep ‘Em Separated),Greatest Hits,The Offspring,197800,0.476,0.0535,0.856,6.75E-06,0.0846,0.847,-3.764,0.161,158.671,7,4,Energetic
30ACOtgBj1PqZs1erzFZkU,Coming Home,Coming Home,Zoe Connelly,172818,0.198,0.854,0.139,0.856,0.0773,0.106,-18.72,0.031,82.405,5,4,Calm
261QAU5PAmYYv0KPr0vc49,Coming Undone,Coming Undone,Korn,199773,0.696,0.000855,0.677,0.000247,0.0646,0.551,-4.178,0.0554,150.125,2,4,Energetic
7sTtHHrD0zDpmzQzH3zegz,Consequences,Camila,Camila Cabello,178466,0.455,0.889,0.292,0,0.106,0.43,-6.792,0.0563,84.339,0,5,Sad
4THgqBGsTYJcNcQWCV92AP,Conversation,Conversation,Lucy Rose,229560,0.242,0.901,0.137,0.0105,0.167,0.0644,-16.332,0.0322,92.454,2,3,Sad
7GL2SOvJXs8QVLX0cUADeq,Count On You - ATFC's C-thru Remix,Count On You (ATFC's C-thru Remix),Autoerotique,235594,0.825,0.00735,0.925,0.808,0.057,0.567,-7.502,0.0463,123.025,4,4,Happy
1J1wnDwBjkFvDVOxNOLVjY,Count That - R3HAB Edit,Count That (R3HAB Edit),Steff da Campo,125161,0.686,0.0957,0.955,0.00621,0.0809,0.447,-3.665,0.113,123.978,1,4,Energetic
0gj8zftpww3PXx8xea7Ygn,Courage,Courage,Ian Wong,162083,0.635,0.994,0.0302,0.952,0.107,0.237,-26.234,0.0401,83.222,1,1,Calm
1FXlhqcYaiw6KuUYtXdtAi,Crash,Crash,Chris Malinchak,232981,0.689,0.000455,0.456,0.882,0.07,0.238,-12.307,0.0339,126,2,4,Happy
1eK4KsyjAzr2xJ86Tj5SWa,Crawling In The Dark,Hoobastank,Hoobastank,175026,0.592,0.000295,0.932,7.59E-05,0.138,0.698,-4.491,0.0885,93.675,6,4,Energetic
1vxw6aYJls2oq3gW0DujAo,Crazy,St. Elsewhere,Gnarls Barkley,177466,0.855,0.0505,0.587,0.00714,0.105,0.64,-4.589,0.0336,111.97,8,4,Happy
6LqbJXriVJyqJCd9jYoPqP,Crazy Horses,Crazy Horses,The Osmonds,153173,0.512,0.215,0.977,0,0.343,0.731,-4.505,0.0671,120.165,2,4,Happy
1ytTeSRAU6IRo2itVDwtPv,Creep,The Best Of,Radiohead,238640,0.515,0.0102,0.43,0.000141,0.129,0.104,-9.935,0.0369,91.841,7,4,Sad
08Q4GyxnB8ak1ZwHnjwova,Crossing,Crossing,The Tides,153103,0.542,0.935,0.189,0.91,0.0932,0.0755,-16.57,0.0398,116,0,4,Calm
0uESMJnrEKYnZoRbNTvmpB,Crystal Baller - 2006 Remaster,A Collection,Third Eye Blind,255760,0.379,0.0142,0.695,1.13E-05,0.196,0.432,-5.922,0.0705,193.672,0,4,Energetic
0gUAGl4nHShy1dzHikQKKU,Crystal Shores,Crystal Shores,Dean Valio,170958,0.482,0.958,0.0257,0.923,0.104,0.144,-26.303,0.0323,109.98,9,4,Calm
3WEdWvAScE1EcBfErseQnC,Curiosity,Curiosity,Beau Projet,155820,0.43,0.985,0.256,0.867,0.106,0.173,-22.088,0.0641,133.955,2,4,Calm
5lZyYNi8OfFWKiX1p9zDQP,Curious Morning,Curious Morning,Michael Orvind,182222,0.391,0.969,0.231,0.954,0.116,0.0882,-17,0.0363,107.981,3,4,Calm
5Iy1wdO0tMaHwKnfFYtlel,Cursive,As Long As - EP,Billie Marten,240400,0.494,0.935,0.267,5.58E-05,0.128,0.166,-11.54,0.0308,115.117,0,3,Sad
7kMPC3vgXk3o9xUP3GWAJ0,Daar Gaat Ze,Clouseau30,Clouseau,227906,0.639,0.78,0.492,0,0.117,0.666,-8.497,0.0288,87.033,5,4,Happy
4o9Kj7onklt6xbYl3jVArp,Dance Little Sister,Introducing The Hardline According To Terence Trent D'Arby,Terence Trent D'Arby,234640,0.722,0.161,0.696,0,0.0755,0.93,-11.095,0.0901,115.397,2,4,Happy
02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,Dancing On My Own,Calum Scott,260004,0.608,0.851,0.174,1.92E-05,0.0855,0.193,-8.796,0.0332,112.175,1,4,Sad
